user_location,text,label
Philippines,"RT @bumaBAgyo: Karaniwang tanong ng mga travelers tuwing bumabagyo ay, ""luh may bagyo tuloy kaya ang flight ko?!"" Hindi basta-bastang maka…",1
🇵🇭⚖️,"RT @bumaBAgyo: Ayon sa Inquirer, ang LPA ay naging typhoon. PERO sabi ng mga meteorologist, maaaring MALI ang pagkaka-report ng kategorya.…",1
,bumabagyo na at lahat pinapapasok nyo paren 😭 NAKAKAINIS HOLIDAY PA NYAN https://t.co/NFe7hsWUWo,1
a place to escape reality 📚,kahit bumabagyo na 🥹🥹🥹,1
🇵🇭 🇬🇧,"Karaniwang tanong ng mga travelers tuwing bumabagyo ay, ""luh may bagyo tuloy kaya ang flight ko?!"" Hindi basta-bastang maka-cancel ang flight kapag may bagyo. Ang mga eruplano natin ay nagku-cruise sa stratosphere kung saan naiiwasan nila ang direktang epekto ng bagyo. https://t.co/4JYKDVK0Og",1
Republic of Namjoon (Namkanda),"Bumabagyo pero ""need"" ko talaga palitan strap ng watch ko. I feel so accomplished. 😂 Grabe lang lamig dito 🥶 https://t.co/P5g7kmjipM",1
Bauan Batangas,"Hala bumabagyo, cancel muna daw graduation. https://t.co/0yBPhx5Znv",1
Ror,pag pahingahin nyo naman na bumabagyo na,1
Republic of the Philippines,Di nagpatinag mag gym kahit na ilang araw na walang tulog at sinabayan pa na bumabagyo kanina🤣,1
,Yung video lecture ni Atty. Jay sa SSS bumabagyo HAHAHAHAHAHAH😭😭😭 unbothered sa kulog si Atty. HAHAHAHAHAHA,1
,"@bumaBAgyo What if Category 1, 2, 3, etc Typhoon na lang kaya? Hehe",1
🇵🇭 🇬🇧,"Ayon sa Inquirer, ang LPA ay naging typhoon. PERO sabi ng mga meteorologist, maaaring MALI ang pagkaka-report ng kategorya. Medyo confusing, pero ano nga ba ang pinagkaiba? Maaaring gamitin ang ""typhoon"" bilang pangngalan, at maaari rin itong banggitin bilang kategorya. https://t.co/P6GeMdAJD9 https://t.co/a5Q9OlWlkY",1
#AbanteBabaePalabanMilitante,bakit parang hindi bumabagyo sa pbb? HWHEHSHSHAHAHAJAJAH CURIOUS LANG,1
loved.,bumabagyo meaning ende tulpy our exams wmehekwje (online sya),1
"Mabalacat, Central Luzon",Ehh Bumabagyo https://t.co/5iH4TiuJyP,1
The Clouds,"RT @bumaBAgyo: BAKIT MAULAN NGAYON? Sa aking palagay, hindi ito yung typical na “enhanced habagat” kung saan may bagyong humihila sa south…",1
Rajshahi,"Calculating the energy input and carbon emission of chili production in Zamboanga City, Philippines : https://t.co/Pc9aMtJ8b7",1
Makati City,"The Clean Air Act is government’s effort in implementing stricter vehicle emission standards, but the enforcement has been inconsistent. And rapid urbanization continues unabated. https://t.co/TjwfG1QaFA #DailyTribune https://t.co/lwbusgI4c0",1
(+63) • 143 ♡,"@jnkmluvrr ur welcome! also beware if ur in a very hot environment, which we cannot control, the battery degrades even fast. ph climate :&lt;&lt; also if you use your camera alot for videos, be prepared to have the battery degrades even faster",1
,"Regarding LNPs, if haplotypes affect CCO function and uncoupling, this would indirectly influence the cellular environment (e.g., ROS or pH) that LNPs encounter, potentially impacting their charge interactions or stability. https://t.co/P7IEEoPphr",1
Jupiter,@JohnnyNash77 What would happen if a nuclear facility were bombed or destroyed? A meltdown or explosion at a nuclear facility could cause a large amount of radioactive material to be released into the environment. https://t.co/n9x3eXAzHj,1
,RT @energynewsasia: LNG contributes to air pollution and health issues in the Philippines. The good news? Renewable energy offers cleaner a…,1
"Kansas City, Missouri","Here are the 10 most recent NCR editorials focused on the climate, environment and Catholic teaching on care for creation. https://t.co/mScpa4MFmX",1
,@rashtrapatibhvn @PMOIndia @narendramodi @RaoNarbir @cmohry @DEFCCOfficial https://t.co/bLD5x6ggzy GREEN BELT AREA needs to be protected for the betterment of the environment around NCR. Already Gurgaon is at the brink of being converted to an arid zone.. 😭🌳🌳😭😭,1
"New Delhi, India","@ankitatIIMA Because people are used to out of habit so they found difficult to tolerate summer hot, I am with my family living in ncr and even not dependent on ac kind of things .. we must allow our body to adjust. We should encourage grean environment in surrounding.",1
Philippines,"Manila was ranked the 206th best city to live in out of the 1,000 largest cities in the world based on several metrics that include quality of life and environment. FULL STORY: https://t.co/a65o0YTaiN #FlyingKetchup https://t.co/MqjHCBI2lN",1
wherever you are,"@CokeDonii @TheFlatEartherr The picture was likely taken on Bohol Island, Philippines, showing the Chocolate Hills, a natural limestone formation. Scientific evidence supports their geological origin through karst erosion, not ancient giant trees. Alternative theories about trees or man-made structures lack",1
USA,"1991 The eruption of Mount Pinatubo in the Philippines deposited large amounts of particulate matter into the atmosphere, enough to lower global temperatures by about 0.5 °C (0.9 °F). Discuss ⬇️ https://t.co/UT3J3v3sbL https://t.co/Eic5ms6GGC",1
near a storm,"RT @weather_history: June 15, 1991: The second-largest volcanic eruption of the 20th Century began as Mt. Pinatubo injected over fifteen m…",1
,"June 15, 1991: The second-largest volcanic eruption of the 20th Century began as Mt. Pinatubo injected over fifteen million tons of sulfur dioxide 100,000 feet into the atmosphere. 343 people were killed in the Philippines as a result of the eruption. #wxhistory https://t.co/utKJmY4VWN",1
"Atlanta, GA","Along w/being Father's Day, it's also the 34th anniversary of the eruption of Mt. Pinatubo in the Philippines🇵🇭 thus necessitating the evacuation of military personnel &amp; their families from #SubicBay Naval Base &amp; #ClarkAB where I was stationed. I left a month b4 it erupted. https://t.co/kpwnjcXezw",1
Ireland,"In the Philippines, Mount Pinatubo erupts in the second largest volcanic eruption of the 20th century, killing over 800 people, today in 1991 https://t.co/GO0BfWWWD2",1
United Kingdom,"Mount Pinatubo Erupts (Philippines) On June 15, 1991, Mount Pinatubo erupted in one of the 20th century’s largest volcanic events, killing hundreds and displacing thousands. The eruption’s global effects included a temporary cooling of Earth’s climate due to ash in the https://t.co/V7wYaEbZHb",1
United Kingdom,"On this day June 15, 1991, Mount Pinatubo in the Philippines erupted in one of the most violent volcanic events of the 20th century. After 600 years of dormancy, the volcano burst into life, spewing massive amounts of ash, gas, and rock into the atmosphere. The eruption was so https://t.co/t9NMySYYsT",1
,"@Rainmaker1973 🌋 34 Years Ago Today: Mount Pinatubo Erupted On June 15, 1991, Mount Pinatubo in the Philippines unleashed the 2nd-largest volcanic eruption of the 20th century — and the largest ever near a densely populated region. Key stats: • Eruption column: 35 km high • Ash spread",1
Davao,"RT @sciencekonek: #SciOTD 𝗣𝗜𝗡𝗔𝗧𝗨𝗕𝗢 𝗘𝗥𝗨𝗣𝗧𝗦 𝗢𝗡 𝗜𝗡𝗗𝗘𝗣𝗘𝗡𝗗𝗘𝗡𝗖𝗘 𝗗𝗔𝗬 On this day in 1991, as the Philippines commemorated Independence Day, Pina…",1
Jungle Planet,"""The 1991 eruption of Mt. Pinatubo in the Philippines was about 1,000 times smaller •|● than Yellowstone’s largest known eruption; it caused temporary, yet measurable, changes in global temperatures. The sulfur dioxide emitted..."" https://t.co/R7NobUkI4e",1
Quezon City,"About 1,574 internally displaced persons (IDPs) affected by the eruption of Mt. Kanlaon have vacated evacuation centers in various public schools in two local government units (LGUs) in Negros Occidental ahead of the opening of classes on June 16. https://t.co/SMOW0F4o4y",1
Philippines,#VERAFilesFactCheck: A Facebook page is circulating an alarmist post claiming that Taal Volcano recently erupted and caused a massive tsunami. This is fake. Read more: https://t.co/MrVxMynLYh https://t.co/xyyUNppyDm,1
Iloilo City Philippines,"Over 2,000 evacuees displaced by the eruption of Kanlaon Volcano are being relocated from school-based evacuation centers in La Castellana, Negros Occidental, as the town prepares to resume in-person classes on June 16. https://t.co/XQPlI3TlI1",1
Saint-Jean-Baptiste,"Cagsawa Ruins En 1814, aux Philippines, le volcan Mayon entre en éruption violente. Plus de 1 200 personnes fuient et se réfugient dans une église franciscaine du village de Cagsawa, construite en 1724. Mais la lave, les cendres et les pierres volcaniques détruisent tout sur leur https://t.co/hCXPO2EIiK",1
"Manila, Philippines","Negros Occidental Gov. Eugenio Jose Lacson paid tribute on Independence Day to the resilience of the people amid the ongoing threat of Kanlaon Volcano that affected thousands of residents since the June 3, 2024 eruption. https://t.co/1lcQobQMBj",1
"Texas, USA","RT @arseniamorgan42: Another volcanic eruption in my native land. Bacolod City, Negros Occidental Philippines. Please pray for everyone aff…",1
Philippines,A Facebook page is spreading a fake post claiming an eruption and tsunami occurred at Taal Volcano. This is fake. https://t.co/MrVxMynLYh,1
Iloilo City Philippines,Negros Occidental Gov. Eugenio Jose Lacson said the eruption of Mount Kanlaon last year “once again reminded us of the strength of our people.” https://t.co/lpdDERGXaj,1
"Fayetteville, NC","Today in History (1991) A series of major explosions began inside Mount Pinatubo, a volcano in western Luzon, Philippines—its first eruption in 600 years. #TodayinHistory https://t.co/j27kuY9O7G",1
"luxi5m,❤️‍🩹,ထ,🦖,💙🤍,🪄, 🗡️","❤️‍🩹 wants to go to the philippines bc every time he goes, he goes in the countryside bc of his fam ❤️‍🩹: i kinda wanna explore on my own like see what's out there ""not this season it's rainy"" ❤️‍🩹: i swear every month is a typhoon, earthquake, or a volcanic eruption #K9KUROCLIPS https://t.co/zBdYhVMnKZ",1
,"@volcaholic1 the Philippines. Event: An undersea volcanic eruption or seismic crack occurs. The sea is depicted as “boiling south of Japan”, indicating violent upheaval. It triggers a mega-tsunami, reportedly up to three times larger than the 2011 Tōhoku tsunami. This wave is predicted to",1
,"Le replay de l’Hebdo des volcans du 11 juin 2025 est disponible !! 👍🌋 On est allé à Hawaii🌋, aux US plus généralement avec Yellowstone, aux Philippines, en Indonésie, au Costa Rica🌋. 🔗 https://t.co/sHcesKO4We #actu #science #volcan #eruption #twitch #twitchfr",1
,"RT @Geology_History: June 11, 1991, Mount Pinatubo on the Philippines erupts. It is the second-largest eruption in the 20th century Reporte…",1
,Lava Gushes From Philippine Volcano As Ash Spreads To Manila. The sudden eruption of ash and steam forced village,1
"Manila, Philippines","#SciOTD 𝗣𝗜𝗡𝗔𝗧𝗨𝗕𝗢 𝗘𝗥𝗨𝗣𝗧𝗦 𝗢𝗡 𝗜𝗡𝗗𝗘𝗣𝗘𝗡𝗗𝗘𝗡𝗖𝗘 𝗗𝗔𝗬 On this day in 1991, as the Philippines commemorated Independence Day, Pinatubo Volcano had its first major eruption, sending an ash column up to nearly 24 km high! Nearly 48 hours after the government https://t.co/pa5bc66zRt",1
Europe,"June 11, 1991, Mount Pinatubo on the Philippines erupts. It is the second-largest eruption in the 20th century Reporter Ted Aljibe takes a sequence of pictures showing a pyroclastic flow caused by the collapse of the eruption column. P.S. The men in the car managed to escape https://t.co/H4BFQzwNTE",1
,Humanitarian assistance for Mt. Kanlaon eruption victims exceeds PHP 185 Million https://t.co/dLXJ124Vfr,1
"Cebu City, Philippines",RT @dswdserves: DSWD PRESS RELEASE: DSWD exec cites PH’s disaster resilience programs in Geneva forum “We are no longer content to wait f…,1
"San Antonio, TX",2/ Sakurajima (Japan) spewed ash to 3.5 km on June 6. Ibu (Indonesia) shows daily plumes and incandescence. Kanlaon (Philippines) had a minor eruption May 29. All under watch by USGS &amp; Smithsonian. #VolcanoActivity #RingOfFire,1
,"L'Observatoire des Philippines PHILVOLCS a publié le bulletin d'activité du volcan Taal pour ce 09 juin 2025. 🌋Le volcan n'est pas en éruption. 🌋Panache de vapeur et gaz s’élève à 900m de haut. 🚨L'alerte reste au niveau 1 /5. 🚨L'île de Taal reste interdite d'accès, puisque https://t.co/fR8oDbCJzt https://t.co/sFSTtMGWCw",1
"Quezon City, Philippines","DSWD PRESS RELEASE: DSWD exec cites PH’s disaster resilience programs in Geneva forum “We are no longer content to wait for the next storm, the next eruption, the next wave of displacement. We are choosing to act—decisively, inclusively, and sustainably. The Philippines remains https://t.co/Cj1lD33Qu6",1
North,"Mount Ararat eruption, East Turkey 📷Sako Tchilingirian https://t.co/RaRYXOwdJD",1
,"Dito na lang caption Photo 1: Photo spot nung nag-ATV ako around 2014-2015, probably mas maganda na now. As a tinamad last May, di ko alam. Photo 2: 2018 eruption, possible pyroclastic flow na timing sa pagdaan namin. When you realize na laging may takip si Mayon sa pics mo.",1
Taguig City,June 12 nga pala nagstart eruption ni Pinatubo 🥲,1
italy,WatchMojo Dot Com Top 5 Loudest Sounds Ever Recorded: 5) Tunguska meteor - 197 db 4) Saturn V rocket - 204 db 3) Tsar Bomba - 224 db 2) Krakatoa eruption - 310 db 1) Mr Driller (PS1) title screen - 658 db,1
Luzon 2300/2600,Mount Pinatubo before and after the 1991 eruption. Natanggal pala buong peak niya noh? I wonder how’s it like to climb the pre-eruption peak. Mukhang mataas din siya 😄 https://t.co/ma6R75I4fG,1
.,It is by God's grace huu mji haupati eruption kubwa ya magonjwa kipindi cha mvua,1
Republic of the Philippines,@cykstejay Hurricane ba to o tsunami o bulkan eruption 😂,1
"Anchorage, AK","RT @Geology_History: June 15, 1991, Mount Pinatubo on the Philippine island of Luzon erupts. This VEI-6 eruption was the second-largest t…",1
Europe,"June 15, 1991, Mount Pinatubo on the Philippine island of Luzon erupts. This VEI-6 eruption was the second-largest terrestrial eruption of the 20th century after the 1912 eruption of Novarupta in Alaska. ... https://t.co/YNE8G20Oes",1
🪄 Room of Requirement 🪄,"I do. What's crazier was the fact that Luzon hadn't even recovered yet from the magnitude 7.8 earthquake [maximum intensity of IX] that struck the island on July 16, 1990. That's the strongest earthquake that year and Pinatubo's eruption remains the biggest in the last 100 years. https://t.co/xe6w5PEAVJ",1
Philippines,BACOLOD: Office of Civil Defense Western Visayas Regional Director Raul Fernandez confirmed that local government units affected by the continuing unrest of Kanlaon Volcano must contend with a lack of classrooms once classes start this month. https://t.co/fCjRE8w2vR,1
Republic of the Philippines,"RT @TVPatrol: Binaha ang ilang lugar sa Pilipinas dahil sa pagbuhos ng malakas na ulang dulot ng habagat at low pressure area. Samantala,…",1
Nigeria,"RT @Nairametrics: NiMet issues flash flood alert for Akwa Ibom, Sokoto, Bayelsa, 11 other states in Nigeria https://t.co/Rg1gL9DG7m",1
Makati City,Flash flood sa Barangay Camaman-an dulot ng malakas na ulan at LPA; Higit 100 pamilya inilikas. https://t.co/s47hwB1FLh,1
"Imus, Calabarzon","RT @gmanews: TINGNAN: Ilang mga sasakyan sa Barangay Camaman-an, Cagayan de Oro City ang nalubog sa baha matapos ang flash flood na dulot…",1
Philippines,"TINGNAN: Ilang mga sasakyan sa Barangay Camaman-an, Cagayan de Oro City ang nalubog sa baha matapos ang flash flood na dulot ng malakas na pag-ulan nitong Martes, June 10, 2025. Courtesy: Fernel Advincula via Cyril Chavez/GMA Regional TV One Mindanao https://t.co/O8M2B7vl1T",1
,@Widino Bahaya flash-flood,1
Makati City,"PDRRMO chief, sinita ang vloggers na nagpakalat ng maling balita ukol sa baha at flash floods. https://t.co/a0KkGmbB5f",1
Makati City,"Vloggers na nagpapakalat ng fake news ukol sa flash flood, sinita #PulsoNgBayan https://t.co/vEnKXsVWSy",1
Quezon City,"General Flood Advisories Issued @6AM, 16 June 2025 Region 10 (Northern Mindanao) GFA#6 Region 11 (Davao Region) GFA#6 Region 13 (CARAGA) GFA#3 BARMM GFA#6 https://t.co/qeYmOawfsR",1
"Albuera, Eastern Visayas","@foreversisiw21 @EdenPelaez24 TANGA! KAHIT TRILION YAN WALANG MAKAKAPIGIL SA BAHA. YUBG 51B AY FLOOD CONTROL PROJECTS HINDI FLOOD PREVENTION. KUNG DATI AABUTIN NG ILANG ARAW BAGO HUMUOA ANG BAHA SA DAVAO, NGAYON PAGTILA NG ULAN WALA NA RIN ANG BAHA... GANYAN ANG FLOOD CONTR WAG BOBO!",1
,"@EdenPelaez24 Dont forget yun 51 billion na nakuha ng anak pang flood control daw ng davao, kaya pala binabaha...",1
Quezon City,"General Flood Advisories Issued @6PM, 15 June 2025 Region 6 (Western Visayas) GFA#1 Region 8 (Eastern Visayas) GFA#1 Region 10 (Northern Mindanao) GFA#5 Region 11 (Davao Region) GFA#5 https://t.co/siIcHmCqhk",1
in your head.. rent free,RT @blaiirre: Burna did a documentary for people in PH city that were affected by flood and the black soot He helped everyone in documenta…,1
,"A new impact-based flood forecast has just been uploaded on June 15, 2025 01:42 PM. To find out the details, please check the Exposure Assessment tab of https://t.co/WdyUGzI3AM https://t.co/DXnIaLJETm",1
Philippines,Pinuri ng mga residenteng apektado ng malawakang pagbaha sa Maguindanao ang ipinadalang financial assistance ng Office of the President (OP) sa tatlong lokasyon sa nasabing lalawigan. https://t.co/TDcPHBQwXR,1
"Burgos, Surigao del Norte",@RykersD Davao City - halos every month baha kahit may multi billion flood control project si Polong,1
日本,"Project for strengthening capacity of integrated data management of flood forecasting and warning in the Republic of the Philippines completion report [東京] : Japan International Cooperation Agency ; [東京] : Nippon Koei, 2019.6 https://t.co/CFTTIYeGor",1
Manila,@little_b_o_y That's what haps to EDCA &amp; Pinas cities once CN loses its patience on die hard Amboys. There's also making 500-meter Tsunami to flood &amp; drown coastal zones &amp; peeps.,1
,"@fierceLady08 1. Walang ninakaw sa PhilHealth funds. Gusto lang itong ilipat sa National Treasury para magamit sa mga importanteng proyekto at upang hindi na lalo pang lumobo ang utang ng Pilipinas na lumaki sa panahon ni Duterte 2. Ano nangyari sa 13,917 flood control projects ni duterte?",1
earth 🇵🇭🌍,"@Dei_Zaya Yung P8 Bilyon na #kupit19 #pharmanomally #plundermic. Yung P51Bilyon dinala sa 1st district Davao City para sa kuno ""flood control"" Me infra rehab projects sa Marawi kais inuna byahe sa Russia Me executive luxury jet na Bilyon bilyon halaga at hinamit ala bus",1
cebu,RT @phkule: Informal settlers ang madalas sisihin ng gobyerno sa problema ng baha. Pero isa lang naman ang puno’t dulo ng problema nila at…,1
,Informal settlers ang madalas sisihin ng gobyerno sa problema ng baha. Pero isa lang naman ang puno’t dulo ng problema nila at ng lumalalang klima sa Pilipinas: ang pagkamal ng kita ng gobyerno at korporasyon. BASAHIN: https://t.co/76CmIjlDOf https://t.co/aDll7AJIcX,1
